BalancePlatform,AccountHolder,BalanceAccount,AccountHolder Reference,AccountHolder Description,BalanceAccount Reference,BalanceAccount Description,Transfer Id,Transaction Id,Booking date,Booking date TimeZone,Value date,Value date TimeZone,Category,Type,Status,Currency,Balance (PC),Rolling Balance,Reference,Description,Counterparty Balance Account Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Payout Date
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002COV0ELBK5SKMO,T02COX0Q3WTIDCEZ,2024-07-29 21:48:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,43.11,1568.63,GREEN-GARDEN-001-ORD-29-013,Order GREEN-GARDEN-001-ORD-29-013,,GREEN-GARDEN-001-ORD-29-013,P02COW0SS9JTX7VI,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002CRV0GWKU0HT9S,T02CRX01RQP6LSP6,2024-07-29 21:55:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,13.39,1582.02,GREEN-GARDEN-001-ORD-29-049,Order GREEN-GARDEN-001-ORD-29-049,,GREEN-GARDEN-001-ORD-29-049,P02CRW0H4PB2OE7U,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000004,BA3000000000000000000004,GREEN-GARDEN-001,Green Garden Cafe,BA-GARDEN-001,Green Garden - Main Account,002UUB0RMXBJ935V,T02UUC0KADIN24Q6,2024-07-31 07:00:00,EST,2024-07-31 07:00:00,EST,bank,bankTransfer,booked,USD,-1582.02,0,PAYOUT-GREEN-GARDEN-001-2024-07-31,Payout batch for Green Garden Cafe,,,,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278A0ANFJIXQMK,T0278C0952FPFKLD,2024-07-29 08:24:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,48.94,48.94,BELLA-ITALIA-001-ORD-29-003,Order BELLA-ITALIA-001-ORD-29-003,,BELLA-ITALIA-001-ORD-29-003,P0278B0GC3RX8L4P,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279M0OZRW5ADL8,T0279O0E420698K3,2024-07-29 08:56:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,86.5,135.44,BELLA-ITALIA-001-ORD-29-018,Order BELLA-ITALIA-001-ORD-29-018,,BELLA-ITALIA-001-ORD-29-018,P0279N0HQGQOIPDU,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0027A10A6YB0D8T2,T027A30ELAV61AB6,2024-07-29 09:46:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,68.22,203.66,BELLA-ITALIA-001-ORD-29-023,Order BELLA-ITALIA-001-ORD-29-023,,BELLA-ITALIA-001-ORD-29-023,P027A20PUQND5ES5,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278Y0LH54BYXE5,T027900QIOVI8XEQ,2024-07-29 10:32:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,27,230.66,BELLA-ITALIA-001-ORD-29-011,Order BELLA-ITALIA-001-ORD-29-011,,BELLA-ITALIA-001-ORD-29-011,P0278Z06HEGWJ6I7,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278S0HDGPN6DS1,T0278U06D0QUBKQ8,2024-07-29 12:15:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,85.49,316.15,BELLA-ITALIA-001-ORD-29-009,Order BELLA-ITALIA-001-ORD-29-009,,BELLA-ITALIA-001-ORD-29-009,P0278T07RGUFCPEM,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0027840BLRILNIYU,T027860GQXBG525A,2024-07-29 12:19:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,74.01,390.16,BELLA-ITALIA-001-ORD-29-001,Order BELLA-ITALIA-001-ORD-29-001,,BELLA-ITALIA-001-ORD-29-001,P027850JB0IELFUM,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278V0BG8K4BEEX,T0278X0BK7YLMAG7,2024-07-29 13:15:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,68.66,458.82,BELLA-ITALIA-001-ORD-29-010,Order BELLA-ITALIA-001-ORD-29-010,,BELLA-ITALIA-001-ORD-29-010,P0278W0ZSSTADWTI,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278D0P7247V6EF,T0278F0PM06C653F,2024-07-29 13:28:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,55.52,514.34,BELLA-ITALIA-001-ORD-29-004,Order BELLA-ITALIA-001-ORD-29-004,,BELLA-ITALIA-001-ORD-29-004,P0278E02O766NMBQ,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279D018JGNEPTR,T0279F0O8NEB2998,2024-07-29 13:58:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,42.4,556.74,BELLA-ITALIA-001-ORD-29-015,Order BELLA-ITALIA-001-ORD-29-015,,BELLA-ITALIA-001-ORD-29-015,P0279E00ARSLO9PK,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278P0GK5VZ0LTH,T0278R0KXMQIO0SU,2024-07-29 14:20:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,67.15,623.89,BELLA-ITALIA-001-ORD-29-008,Order BELLA-ITALIA-001-ORD-29-008,,BELLA-ITALIA-001-ORD-29-008,P0278Q0FU6AKBD5W,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278G02YLR2CVHJ,T0278I04HI9VEYQ1,2024-07-29 14:41:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,65.18,689.07,BELLA-ITALIA-001-ORD-29-005,Order BELLA-ITALIA-001-ORD-29-005,,BELLA-ITALIA-001-ORD-29-005,P0278H0ZJ3AKY0IY,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279108HQ1QP05Q,T027930Z8ET7VLHC,2024-07-29 15:25:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,26.11,715.18,BELLA-ITALIA-001-ORD-29-012,Order BELLA-ITALIA-001-ORD-29-012,,BELLA-ITALIA-001-ORD-29-012,P027920HH8S1XFTB,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0027870RDVT95WXC,T027890Q15XUATVA,2024-07-29 16:16:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,40.56,755.74,BELLA-ITALIA-001-ORD-29-002,Order BELLA-ITALIA-001-ORD-29-002,,BELLA-ITALIA-001-ORD-29-002,P027880PJUR0J173,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279Y00DRC8ELWX,T027A0034QDUP88N,2024-07-29 17:47:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,44.94,800.68,BELLA-ITALIA-001-ORD-29-022,Order BELLA-ITALIA-001-ORD-29-022,,BELLA-ITALIA-001-ORD-29-022,P0279Z09AMECD9BZ,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279P0K7T1CSSTY,T0279R09P7M9CDNR,2024-07-29 18:03:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,89.15,889.83,BELLA-ITALIA-001-ORD-29-019,Order BELLA-ITALIA-001-ORD-29-019,,BELLA-ITALIA-001-ORD-29-019,P0279Q0RIZH345T9,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278M04G7R6V06M,T0278O0ROBZ5040J,2024-07-29 18:32:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,52.29,942.12,BELLA-ITALIA-001-ORD-29-007,Order BELLA-ITALIA-001-ORD-29-007,,BELLA-ITALIA-001-ORD-29-007,P0278N001B6T167J,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279J0RTXSRU5HL,T0279L0LDAJ0DNDA,2024-07-29 18:32:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,39.86,981.98,BELLA-ITALIA-001-ORD-29-017,Order BELLA-ITALIA-001-ORD-29-017,,BELLA-ITALIA-001-ORD-29-017,P0279K0RJ8E5ZBSK,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279S02EMFKZYCG,T0279U06MGLUXU83,2024-07-29 19:37:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,49.11,1031.09,BELLA-ITALIA-001-ORD-29-020,Order BELLA-ITALIA-001-ORD-29-020,,BELLA-ITALIA-001-ORD-29-020,P0279T09UEWP5NN9,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279408YBMZXUD1,T0279606MPSJQV2N,2024-07-29 20:02:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,21.07,1052.16,BELLA-ITALIA-001-ORD-29-013,Order BELLA-ITALIA-001-ORD-29-013,,BELLA-ITALIA-001-ORD-29-013,P0279503Y4FS0XCD,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279G01M8WARO50,T0279I0RZCQK3HP8,2024-07-29 20:11:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,62.09,1114.25,BELLA-ITALIA-001-ORD-29-016,Order BELLA-ITALIA-001-ORD-29-016,,BELLA-ITALIA-001-ORD-29-016,P0279H0NYO6TPRVE,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00278J0FVLYQWFW8,T0278L0ARGA7P8KY,2024-07-29 20:40:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,85.16,1199.41,BELLA-ITALIA-001-ORD-29-006,Order BELLA-ITALIA-001-ORD-29-006,,BELLA-ITALIA-001-ORD-29-006,P0278K0FG4YOH592,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,0027970EQUBII3OS,T027990EJARYTLHO,2024-07-29 20:58:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,39.41,1238.82,BELLA-ITALIA-001-ORD-29-014,Order BELLA-ITALIA-001-ORD-29-014,,BELLA-ITALIA-001-ORD-29-014,P0279807GIOQ4LHA,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,00279V0WWHVTI0AP,T0279X0K9LQM7LNA,2024-07-29 21:05:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,96.85,1335.67,BELLA-ITALIA-001-ORD-29-021,Order BELLA-ITALIA-001-ORD-29-021,,BELLA-ITALIA-001-ORD-29-021,P0279W0TJ8T4KSKS,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000001,BA3000000000000000000001,BELLA-ITALIA-001,Bella Italia Restaurant,BA-BELLA-001,Bella Italia - Main Account,002UUD085YTZJLNB,T02UUE0Y7A62J7AV,2024-07-31 07:00:00,EST,2024-07-31 07:00:00,EST,bank,bankTransfer,booked,USD,-1335.67,0,PAYOUT-BELLA-ITALIA-001-2024-07-31,Payout batch for Bella Italia Restaurant,,,,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HO50NV48Y0EE3,T02HO708VVL30RM4,2024-07-29 08:36:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,24.65,24.65,SWIFT-DELIVERY-001-ORD-29-004,Order SWIFT-DELIVERY-001-ORD-29-004,,SWIFT-DELIVERY-001-ORD-29-004,P02HO603Q1BKJMEI,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HST0V98LEN6FS,T02HSV0DZLNE9I4W,2024-07-29 09:29:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,29.66,54.31,SWIFT-DELIVERY-001-ORD-29-058,Order SWIFT-DELIVERY-001-ORD-29-058,,SWIFT-DELIVERY-001-ORD-29-058,P02HSU0X6PLUHXVH,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HS5046DJBSXYI,T02HS707VJTVY8TZ,2024-07-29 09:37:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,11.49,65.8,SWIFT-DELIVERY-001-ORD-29-050,Order SWIFT-DELIVERY-001-ORD-29-050,,SWIFT-DELIVERY-001-ORD-29-050,P02HS607I3FEV4KR,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HRN06NLIF9H9P,T02HRP0WGUWJ6G27,2024-07-29 09:45:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,9.92,75.72,SWIFT-DELIVERY-001-ORD-29-044,Order SWIFT-DELIVERY-001-ORD-29-044,,SWIFT-DELIVERY-001-ORD-29-044,P02HRO06BDYE9P0O,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQB051AYNFR0F,T02HQD09FRBG9K4Q,2024-07-29 10:02:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,7.93,83.65,SWIFT-DELIVERY-001-ORD-29-029,Order SWIFT-DELIVERY-001-ORD-29-029,,SWIFT-DELIVERY-001-ORD-29-029,P02HQC0GJAIMCG3F,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HOT037EMAI22C,T02HOV0J17EY623X,2024-07-29 10:14:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,34.47,118.12,SWIFT-DELIVERY-001-ORD-29-012,Order SWIFT-DELIVERY-001-ORD-29-012,,SWIFT-DELIVERY-001-ORD-29-012,P02HOU09I47DT19C,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQQ0UAD7BP8Y1,T02HQS05CGFRXK8I,2024-07-29 10:26:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,11.75,129.87,SWIFT-DELIVERY-001-ORD-29-034,Order SWIFT-DELIVERY-001-ORD-29-034,,SWIFT-DELIVERY-001-ORD-29-034,P02HQR0Q0ZJOJG2L,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HR80P0MAAHTGY,T02HRA0UBC5PGK66,2024-07-29 10:29:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,10.04,139.91,SWIFT-DELIVERY-001-ORD-29-039,Order SWIFT-DELIVERY-001-ORD-29-039,,SWIFT-DELIVERY-001-ORD-29-039,P02HR906UCCSZ8JJ,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HSK082GHIGRHH,T02HSM0631YQ5YZA,2024-07-29 10:52:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,20.86,160.77,SWIFT-DELIVERY-001-ORD-29-055,Order SWIFT-DELIVERY-001-ORD-29-055,,SWIFT-DELIVERY-001-ORD-29-055,P02HSL0PO9WM8DJN,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HPQ0146GR5KGE,T02HPS0DM9SFUU1U,2024-07-29 10:54:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,37.81,198.58,SWIFT-DELIVERY-001-ORD-29-022,Order SWIFT-DELIVERY-001-ORD-29-022,,SWIFT-DELIVERY-001-ORD-29-022,P02HPR0M74TSUFHX,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HOH0H0N66EL8T,T02HOJ0QMJ9WXM9R,2024-07-29 10:57:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,32.62,231.2,SWIFT-DELIVERY-001-ORD-29-008,Order SWIFT-DELIVERY-001-ORD-29-008,,SWIFT-DELIVERY-001-ORD-29-008,P02HOI08V8XKD1SB,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HSB0F8XU629HR,T02HSD06M8PE67UX,2024-07-29 11:16:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,39.35,270.55,SWIFT-DELIVERY-001-ORD-29-052,Order SWIFT-DELIVERY-001-ORD-29-052,,SWIFT-DELIVERY-001-ORD-29-052,P02HSC0ZPH4WGDBZ,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HR20EM4X8AEYX,T02HR40H2KOENRL8,2024-07-29 11:18:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,39.05,309.6,SWIFT-DELIVERY-001-ORD-29-037,Order SWIFT-DELIVERY-001-ORD-29-037,,SWIFT-DELIVERY-001-ORD-29-037,P02HR30AGWUIE6BS,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HON0S6VIAKJ78,T02HOP079RDGHGXR,2024-07-29 11:39:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,22.42,332.02,SWIFT-DELIVERY-001-ORD-29-010,Order SWIFT-DELIVERY-001-ORD-29-010,,SWIFT-DELIVERY-001-ORD-29-010,P02HOO0U89DF62LD,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HSH0I82FVYCLX,T02HSJ0UTSZIFYG7,2024-07-29 11:41:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,16.81,348.83,SWIFT-DELIVERY-001-ORD-29-054,Order SWIFT-DELIVERY-001-ORD-29-054,,SWIFT-DELIVERY-001-ORD-29-054,P02HSI08R3VZR5UU,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HO80M414EHQR9,T02HOA06EY011P0W,2024-07-29 11:56:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,21.76,370.59,SWIFT-DELIVERY-001-ORD-29-005,Order SWIFT-DELIVERY-001-ORD-29-005,,SWIFT-DELIVERY-001-ORD-29-005,P02HO90Y0KKTDHGQ,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HOE0D34KG58KJ,T02HOG04FRJ3NT26,2024-07-29 12:02:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,27.45,398.04,SWIFT-DELIVERY-001-ORD-29-007,Order SWIFT-DELIVERY-001-ORD-29-007,,SWIFT-DELIVERY-001-ORD-29-007,P02HOF0LS2NL0XJC,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HS204NNMKDCBN,T02HS40H2YAKLCZ6,2024-07-29 12:03:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,17,415.04,SWIFT-DELIVERY-001-ORD-29-049,Order SWIFT-DELIVERY-001-ORD-29-049,,SWIFT-DELIVERY-001-ORD-29-049,P02HS30UIXBH09RV,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQ50ZEL05SDN3,T02HQ705NLSLCFYJ,2024-07-29 12:11:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,27.07,442.11,SWIFT-DELIVERY-001-ORD-29-027,Order SWIFT-DELIVERY-001-ORD-29-027,,SWIFT-DELIVERY-001-ORD-29-027,P02HQ606XLMPTBKQ,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HSW0BMYG058UR,T02HSY0OMU9XGTN9,2024-07-29 13:01:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,18.19,460.3,SWIFT-DELIVERY-001-ORD-29-059,Order SWIFT-DELIVERY-001-ORD-29-059,,SWIFT-DELIVERY-001-ORD-29-059,P02HSX0YOAIGBJ43,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQ2023OG2UEEG,T02HQ40VAGUI0EHC,2024-07-29 13:25:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,22.39,482.69,SWIFT-DELIVERY-001-ORD-29-026,Order SWIFT-DELIVERY-001-ORD-29-026,,SWIFT-DELIVERY-001-ORD-29-026,P02HQ30D0QLEGT9U,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HPH0DCWDMT8S8,T02HPJ0LGVHXSRWF,2024-07-29 13:42:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,26.05,508.74,SWIFT-DELIVERY-001-ORD-29-019,Order SWIFT-DELIVERY-001-ORD-29-019,,SWIFT-DELIVERY-001-ORD-29-019,P02HPI0R7FWABB58,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQ801N7WPSG53,T02HQA04BZ7TCI1P,2024-07-29 14:06:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,33.74,542.48,SWIFT-DELIVERY-001-ORD-29-028,Order SWIFT-DELIVERY-001-ORD-29-028,,SWIFT-DELIVERY-001-ORD-29-028,P02HQ900GK1RRV05,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQE0GB5UB2RD9,T02HQG00CIXX20JU,2024-07-29 14:10:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,21.48,563.96,SWIFT-DELIVERY-001-ORD-29-030,Order SWIFT-DELIVERY-001-ORD-29-030,,SWIFT-DELIVERY-001-ORD-29-030,P02HQF0HBNRWZ43N,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HP802RCJ9SEL9,T02HPA0Q7KZ3AMPF,2024-07-29 14:38:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,38.19,602.15,SWIFT-DELIVERY-001-ORD-29-016,Order SWIFT-DELIVERY-001-ORD-29-016,,SWIFT-DELIVERY-001-ORD-29-016,P02HP90K6V55T0C1,2024-07-31 07:00:00
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,SWIFT-DELIVERY-001,Swift Delivery Co,BA-SWIFT-001,Swift Delivery - Main Account,002HQN0LZKOB0MJA,T02HQP060HZEJ276,2024-07-29 14:45:00,EST,2024-07-31 00:00:00,EST,platformPayment,capture,captured,USD,21.09,623.24,SWIFT-DELIVERY-001-ORD-29-033,Order SWIFT-DELIVERY-001-ORD-29-033,,SWIFT-DELIVERY-001-ORD-29-033,P02HQO00TJ3YG1TK,2024-07-31 07:00:00
